SaleID,price
200388,7772.962918371791
200389,7607.9297021533675
200390,342.27450328553834
200391,3998.693478501518
200392,1213.9790504603598
200393,2796.9923312921565
200394,3804.812807719084
200395,10.0
200396,3251.717259413367
200397,1099.1173829347904
200398,2215.493729053752
200399,795.6333085656327
200400,2034.441515980059
200401,5056.591367781186
200402,1601.2954368989322
200403,3314.775417454526
200404,637.7574019373164
200405,644.4831012664794
200406,2587.767748438881
200407,1519.8341597264323
200408,6930.12305362352
200409,12898.476282866352
200410,10434.910371395075
200411,1485.7157691935804
200412,19130.769583795554
200413,11117.603864349796
200414,4606.508558541584
200415,9086.957532316212
200416,8163.252117315879
200417,1851.472127501389
200418,1089.8850116513736
200419,18270.534441108462
200420,19064.268031934065
200421,1507.1384119165486
200422,1444.6423406801464
200423,1119.565459738782
200424,51764.797570434675
200425,8770.820969054874
200426,3622.107516299328
200427,18378.301658441444
200428,1676.7166012051616
200429,5296.347824654551
200430,3103.6536151615273
200431,2644.283606530976
200432,4239.286980856004
200433,15991.496444836499
200434,621.103588790445
200435,5389.539194338158
200436,10401.991200210254
200437,804.5466096908374
200438,229.6637757858773
200439,1209.6687907834566
200440,1426.792601130052
200441,1035.6154602990305
200442,1414.2515761775649
200443,6189.829671408255
200444,1364.9936447454452
200445,2938.019847672309
200446,3951.449829161723
200447,6972.370391863595
200448,14167.864303819493
200449,1117.5187968604819
200450,3122.0346988412266
200451,1118.864520054432
200452,2825.410927480807
200453,3376.166970079208
200454,1806.6502274288566
200455,8747.698846912881
200456,1255.2142111916392
200457,1236.7368056341065
200458,651.2692619567576
200459,4778.694948129092
200460,3071.639664625758
200461,3814.569369622677
200462,6479.8975367183975
200463,8665.681735519602
200464,1366.0406520692336
200465,8460.63007784278
200466,2117.616186931664
200467,2870.1823346706424
200468,2332.8761970171763
200469,277.1219298368481
200470,9402.885069689277
200471,447.7918524096485
200472,8174.887082158361
200473,51610.09169397602
200474,1569.9213880556526
200475,3666.5190777681264
200476,12664.081550374476
200477,5220.909375257592
200478,5124.046773096947
200479,1203.718028046063
200480,6278.102288132137
200481,1736.0268584554415
200482,1312.9586365267992
200483,2620.715598820592
200484,2159.991625537419
200485,4922.985814576519
200486,5139.345384286202
200487,9356.5391335734
200488,1060.1806698650926
200489,5575.10405349372
200490,8624.610985102616
200491,8563.341236036193
200492,18412.816136900496
200493,96.64384129102042
200494,2591.0142638753296
200495,5636.135203124758
200496,426.30478128553636
200497,445.6683829128854
200498,17584.91973814213
200499,698.9998781860647
200500,5620.176887632607
200501,3942.3047501002866
200502,1899.6648755009853
200503,620.2122718023597
200504,2707.923361494205
200505,6078.724223642512
200506,169.6648465793847
200507,3578.3831349180455
200508,2240.8630485848116
200509,1507.448046965066
200510,8078.670361468274
200511,9651.581862437299
200512,25744.218608681767
200513,14579.765692917395
200514,12474.215906930782
200515,670.0644736167887
200516,22471.09627113534
200517,9175.653242450317
200518,2367.1437859701246
200519,14495.43972641052
200520,1678.6345794479298
200521,23861.57942873285
200522,155.5676776356877
200523,4255.078102863264
200524,8951.586588739776
200525,470.11344965637517
200526,290.01528386482585
200527,5880.751758544173
200528,3410.1506405434266
200529,670.4000809341926
200530,7735.332581364774
200531,15287.00631862028
200532,1782.6233431419575
200533,19447.778486963547
200534,1243.9285104291666
200535,374.6572210037031
200536,1040.600716361751
200537,912.1013020859939
200538,4153.536632694171
200539,6695.92824078229
200540,2603.1267817109037
200541,2561.5215295396165
200542,2716.296172323513
200543,4732.7668898944285
200544,551.5665242966845
200545,3583.0251145042566
200546,7036.03701586238
200547,4258.971730611352
200548,3793.865298730728
200549,13798.268253825356
200550,12227.586669059496
200551,411.5826309539485
200552,11976.015098908636
200553,222.11761359892506
200554,11942.60153538299
200555,2700.4260937813224
200556,4001.6954977686096
200557,12476.085685987342
200558,6340.463542117157
200559,1334.3897942138915
200560,2620.4151566738346
200561,4358.875481685153
200562,19972.976650051787
200563,5553.688310351594
200564,9492.45029086719
200565,25982.227031632334
200566,8975.900392122488
200567,2110.9984237408107
200568,8260.195256000265
200569,273.987776666077
200570,1830.790466208594
200571,3940.7567364886863
200572,10942.981981921512
200573,16473.2421309335
200574,926.2893767666579
200575,1237.4426851090147
200576,930.2377132828242
200577,797.1537775122019
200578,20903.90885821438
200579,238.7300052069741
200580,5636.499793214847
200581,1618.93218255466
200582,6339.384212372261
200583,996.9538963037812
200584,17555.292719517212
200585,8317.950814779952
200586,4707.525846698088
200587,1490.5492162142875
200588,3890.910377545191
200589,2436.369527864912
200590,215.11874141696813
200591,9684.632737250007
200592,4050.645308415099
200593,10224.624396038635
200594,8874.888710593154
200595,667.6767137422105
200596,4455.710055521486
200597,22855.137643992537
200598,11191.451543482797
200599,3817.8116014399966
200600,6956.348142662791
200601,8596.17579045883
200602,10073.586387826152
200603,25825.355492027833
200604,11022.56265001687
200605,1362.538103183791
200606,4031.651501879213
200607,7403.010097228967
200608,9034.80515378926
200609,843.380410353361
200610,7707.544192423798
200611,14082.537478632392
200612,9351.92717791455
200613,970.669659452575
200614,636.0032251853736
200615,838.2806963911502
200616,2715.4370506526457
200617,2044.4636902827863
200618,4939.670348013094
200619,304.56848999793215
200620,2400.0363745493587
200621,10589.70580316506
200622,4882.379808520636
200623,18702.284014074263
200624,1205.3864125766538
200625,956.1658497213267
200626,2517.9841232252584
200627,7166.690650189406
200628,6718.60085113065
200629,7643.217818358412
200630,2225.9457251532076
200631,12712.431496933248
200632,1488.4930849138705
200633,4518.741170198265
200634,1953.6274997980154
200635,4913.9773805926125
200636,17586.671366680053
200637,17145.905993561642
200638,1517.6265887169548
200639,1828.8851464609756
200640,1237.3529994234068
200641,2628.2256601789995
200642,923.5509793480412
200643,6584.190688652756
200644,22456.22194285354
200645,2804.028174036471
200646,7175.35488529921
200647,9829.385725464916
200648,92.76151960767612
200649,6264.807845661599
200650,5932.85891997384
200651,5348.088587615843
200652,512.4173897923845
200653,6365.1362561625065
200654,2944.5464615648
200655,14242.562513473822
200656,1712.0903947686297
200657,4962.025868587367
200658,7846.290803979065
200659,3250.231219802784
200660,6632.841344103064
200661,8870.437347391098
200662,2167.914900236941
200663,1587.7054547365283
200664,1861.4432136472494
200665,5604.54124549002
200666,1789.4798790920024
200667,13125.281058790068
200668,20728.88034521116
200669,1412.2426164548401
200670,8308.942752160385
200671,1263.8583583583509
200672,1384.3699629985172
200673,13696.259990159331
200674,5392.722650937938
200675,6013.5427575272515
200676,5527.385496026187
200677,9169.819509764591
200678,2026.7219166722136
200679,1948.914047223465
200680,6633.437834777185
200681,3072.839895483557
200682,2947.4911290361742
200683,8.326194364567817
200684,352.76081490522154
200685,1189.6216308429825
200686,3076.2840767239886
200687,3163.11134532298
200688,808.5354014487259
200689,11044.493755729443
200690,1668.4252983196475
200691,2926.86102613501
200692,3681.9486041208665
200693,6692.134158880686
200694,294.21491260531513
200695,364.57394786052197
200696,6377.733918680404
200697,3645.9830176727255
200698,28715.276249305483
200699,576.0071664326912
200700,1751.0540812792397
200701,6784.588220172173
200702,782.9113084013973
200703,7245.146896392191
200704,632.9958309600274
200705,1130.920694740766
200706,4051.687969966632
200707,1890.2420483144253
200708,730.6624627386034
200709,2323.26273568304
200710,596.9394875237581
200711,5238.752047728025
200712,12470.386032665614
200713,10758.849744423835
200714,1927.0608131009203
200715,34040.84062447258
200716,1611.2047592254503
200717,1409.7348573781746
200718,5498.442008296417
200719,3779.335561387875
200720,2771.176261532286
200721,1890.135533877574
200722,2383.2225982090395
200723,4022.4785287007585
200724,866.8636774266224
200725,3260.496197115776
200726,295.1912361542634
200727,303.34507541021753
200728,3697.6313293591948
200729,4247.490434898675
200730,1756.3768212087302
200731,4814.455750623691
200732,897.6944671817876
200733,6512.4211197063705
200734,2394.278248929989
200735,936.2545939183796
200736,15796.055615193698
200737,8567.15950740299
200738,1714.7302133250969
200739,464.1161281995553
200740,6452.597964635914
200741,2508.0589598558918
200742,7263.698485104642
200743,7030.547445963441
200744,2596.351755574199
200745,4117.079273969333
200746,1118.963336973109
200747,1194.8287887727665
200748,38134.961089191354
200749,761.913477821777
200750,12694.385454118277
200751,6175.294950121681
200752,2898.0460007017255
200753,4673.921808274419
200754,2615.629282912654
200755,2971.1893432056295
200756,4752.938220673692
200757,3499.705900813425
200758,1979.2089147439838
200759,1008.8811691748969
200760,17271.416307084728
200761,4652.532067401207
200762,2954.6577561687145
200763,2616.8499421024126
200764,803.161311060684
200765,13958.185955346802
200766,1229.654956295496
200767,1030.737706229255
200768,1101.1608539590356
200769,14693.629971377242
200770,326.77794180361934
200771,4619.153457421835
200772,2232.8450292966218
200773,4900.991810887193
200774,13601.074297376475
200775,2682.6944802330154
200776,2737.606216832165
200777,3729.9614075234467
200778,1889.0658605478397
200779,3613.5322376264553
200780,835.4811405717534
200781,4805.952331167059
200782,605.5467832616805
200783,41758.705232106135
200784,1304.1652907917228
200785,1680.0198643143638
200786,5180.037180171266
200787,3717.7794710639755
200788,9637.985861813646
200789,765.5955568537552
200790,3166.9073538529506
200791,4802.708291652327
200792,3066.236790346881
200793,5527.0165213819355
200794,25836.450955663364
200795,3759.1758067073824
200796,209.4330205502502
200797,4532.919508069634
200798,4725.918695122716
200799,20670.464244912684
200800,1887.8952951742244
200801,427.11247534100255
200802,184.5811217000698
200803,2550.2159855521177
200804,3783.0680408792496
200805,7873.705782970882
200806,5427.442626006309
200807,546.4563370887668
200808,3023.9657678826193
200809,2091.577008658798
200810,2820.931002866547
200811,848.8658210387134
200812,4332.792035578444
200813,21873.952774167177
200814,1124.4805363170672
200815,1403.6005558268848
200816,11261.601643873448
200817,1206.554236570516
200818,6599.449415167142
200819,5895.901801294853
200820,793.4314461756103
200821,4917.959152460269
200822,7126.7888142285465
200823,3806.2008392265316
200824,716.0451908041512
200825,12995.425497596165
200826,1817.7954343750987
200827,2991.3054294458725
200828,11500.263360470548
200829,12183.92158980482
200830,7359.928598655508
200831,4274.589806584348
200832,5966.3002430336255
200833,1266.165196631846
200834,1748.3287179345361
200835,1733.2906047444076
200836,1996.94349495844
200837,3562.0783719480364
200838,1373.1297601245756
200839,5280.552710265373
200840,3770.0172734261264
200841,6590.9435985025175
200842,3315.242160768687
200843,3891.717653186692
200844,7900.091597534463
200845,607.1291708999732
200846,5600.17406831179
200847,3370.4242391603743
200848,884.0020430818352
200849,13624.832014392372
200850,973.0916226333885
200851,9114.675464610304
200852,1378.1120064548659
200853,6655.059393285774
200854,13848.175378878015
200855,3896.698143533173
200856,3527.1606403631667
200857,903.6873182464932
200858,18267.21654632552
200859,2237.181180526176
200860,7409.797115152101
200861,1737.1742179739467
200862,13340.161952312556
200863,2758.2492654759903
200864,922.1009203383157
200865,27306.306188228427
200866,7504.885327573293
200867,4652.5298519822845
200868,2564.2181415490177
200869,888.4192001573147
200870,12629.656122367185
200871,2151.823870072564
200872,10766.632589502366
200873,711.4010946343686
200874,1880.0944910972958
200875,3368.255081084643
200876,5264.272180771681
200877,3166.539173263048
200878,8786.14820333312
200879,524.582769712794
200880,286.1436550826079
200881,414.93785627027444
200882,7962.521880532995
200883,7348.764316976584
200884,1368.824057022288
200885,2299.1681354463644
200886,7117.405146031041
200887,1360.439966653175
200888,1263.4307373844356
200889,2783.5523174948203
200890,1475.0924485786177
200891,898.6171997498332
200892,7300.232952197761
200893,1411.6106547736763
200894,840.7069433986176
200895,6389.960086318046
200896,4436.120394251333
200897,1893.1755411868064
200898,13808.230224651852
200899,4293.19046295376
200900,7347.335677008954
200901,4027.7142484906226
200902,18386.004053836783
200903,351.61638504211294
200904,1328.5081714030007
200905,2041.413598349155
200906,10031.698252933926
200907,1231.443194874764
200908,628.0171518985721
200909,223.4314031848416
200910,1750.003344737865
200911,862.8762416169288
200912,4005.412961810839
200913,5540.364503692867
200914,4905.216389663736
200915,3487.6242211359922
200916,1543.3017596436068
200917,14717.083659348024
200918,814.80242335355
200919,3805.341749641194
200920,1165.6094774139788
200921,5541.639510001369
200922,658.8222374315781
200923,14678.62544642001
200924,1276.5024297433097
200925,8311.23819824401
200926,561.1484539822525
200927,311.0660085999366
200928,5082.886921678231
200929,822.1572860224254
200930,13353.265849979773
200931,2183.3652239140456
200932,930.1037343531665
200933,18504.69203931395
200934,6853.276324468688
200935,2250.5350129084636
200936,8757.18353585572
200937,28962.965399084933
200938,13193.391602154561
200939,4218.742181858139
200940,2717.537912618097
200941,433.29349641093086
200942,865.0232823829797
200943,1781.147329281518
200944,19137.78819578211
200945,1675.462735105532
200946,1322.1966637669016
200947,832.5194000971901
200948,7119.959752743916
200949,17623.994005151617
200950,5210.7885608386905
200951,7494.330368503963
200952,12506.634358107174
200953,2084.2907490724947
200954,1347.0967091611556
200955,19302.57334625229
200956,4734.743562508338
200957,2777.040137750899
200958,1309.3380967674404
200959,1025.6096442274015
200960,3745.597016368499
200961,5511.165598756199
200962,8498.1432379429
200963,1034.8401150015075
200964,2418.080739669812
200965,5608.484759484818
200966,3037.961871076183
200967,4263.609347756661
200968,4055.1422420706044
200969,3360.515990729232
200970,13368.37060100595
200971,1375.744192161486
200972,4257.372162520838
200973,10967.122853714929
200974,16998.970124296036
200975,3588.667628874834
200976,30685.78522072925
200977,12564.012783055188
200978,2245.9563561240093
200979,627.4823822342347
200980,10433.340504559
200981,1994.1918035163721
200982,5852.250747745511
200983,999.2906520278807
200984,633.4764967114845
200985,25510.71007013196
200986,13959.849078651547
200987,1098.7372149092266
200988,344.23829334354605
200989,1197.309047515325
200990,657.3817950357729
200991,1279.715231783197
200992,3378.6857679385826
200993,367.9883166116587
200994,2803.364238770654
200995,1473.7684705802808
200996,7203.409066205515
200997,86.44295864981711
200998,1429.9222321618186
200999,8979.355261302038
201000,5200.255073443293
201001,8378.733903303852
201002,17891.578029347053
201003,15716.304535409303
201004,384.97024686075054
201005,670.8113770096695
201006,5099.906508180303
201007,1484.7507564136595
201008,6550.153009971727
201009,5007.9068450719515
201010,7900.861390766431
201011,12484.415465689573
201012,3827.768096887302
201013,11247.033685224967
201014,2442.690774567209
201015,6136.028638877138
201016,1427.2918415087415
201017,3009.2437053418316
201018,2556.0044717174123
201019,12523.179932226101
201020,7078.443967443514
201021,1866.9806070325449
201022,6931.115610224513
201023,30259.9823683117
201024,6139.457169001816
201025,2555.085646134919
201026,5275.887610875542
201027,3703.9914117490916
201028,3645.9469997701945
201029,1600.606525878121
201030,6353.846818985452
201031,14882.242744574472
201032,999.5845633491244
201033,9309.08425891758
201034,188.939450254134
201035,4530.019372963496
201036,1222.265944290774
201037,1795.904326557743
201038,1320.6897402992436
201039,4363.739484946667
201040,1450.1810818689692
201041,369.1718712066421
201042,3308.8318060597135
201043,898.300388802839
201044,6643.8830073151175
201045,3955.3210566211255
201046,2225.195048184555
201047,808.9852701329532
201048,8425.167952243219
201049,638.9796409227487
201050,6155.621031856883
201051,1370.6137045313133
201052,4228.5749056393415
201053,860.8828725756653
201054,2973.411942201559
201055,3962.716083664156
201056,2796.9734456244264
201057,1893.1838442219619
201058,8653.548441843748
201059,9257.715187781925
201060,674.9108425303652
201061,10845.03495771006
201062,3009.444942385149
201063,23750.631739826793
201064,1819.8570081835778
201065,1682.4485663682904
201066,1035.360878824651
201067,15554.19322712841
201068,13164.075343123532
201069,2842.0423248047036
201070,24724.64096359306
201071,573.7531422457098
201072,2366.2567244607562
201073,2345.359414962939
201074,23218.784512324324
201075,3852.4584915883884
201076,1783.8579505085581
201077,6934.347721827576
201078,2194.6165268688364
201079,10265.63636807261
201080,3029.926340085729
201081,18121.876850482462
201082,5146.513772521359
201083,967.0594069304777
201084,855.5182095418638
201085,1366.9273107395022
201086,9638.962391927727
201087,1935.3336301185482
201088,6196.490664865749
201089,6738.379105153943
201090,7669.471419811827
201091,489.63415363802665
201092,6988.532983728771
201093,1837.99797078671
201094,5160.842009127809
201095,2105.8650190084145
201096,3236.5211249338663
201097,407.5740273860506
201098,5256.257149091109
201099,481.40863782602526
201100,2041.987128083311
201101,8054.454180919806
201102,2805.1989341459425
201103,4085.1948670581673
201104,2902.1786407046084
201105,5929.085482618278
201106,723.3242933569461
201107,1086.1058278273636
201108,1947.2917940464863
201109,7042.528217188759
201110,2972.9471344597114
201111,4179.083493222646
201112,10126.115058626785
201113,6968.318267598175
201114,3985.4922305135183
201115,22949.692842779812
201116,849.3581966699421
201117,952.9089589364121
201118,1360.1304559080686
201119,4970.212256967766
201120,3189.473235628351
201121,2637.7784377526496
201122,8482.420047998525
201123,6554.910195007986
201124,12620.391623334777
201125,1444.3175050404634
201126,378.40021787821604
201127,11387.823696348316
201128,7003.5286504196
201129,19814.436339030493
201130,3373.3036953739033
201131,2849.877608660588
201132,4773.856373917649
201133,2264.7807152165733
201134,7025.185779249812
201135,2416.886216264258
201136,5721.420306174219
201137,607.218814245648
201138,769.2156433477908
201139,5471.556672896426
201140,12267.295261973119
201141,568.2583903188226
201142,1806.2829392077745
201143,8664.829851794759
201144,2017.7766237847902
201145,7029.336519122756
201146,3063.3717845266233
201147,3325.2904074849525
201148,2376.296458116602
201149,816.9033161946278
201150,3613.4087224283303
201151,10677.615529706954
201152,1426.3605894607153
201153,1975.954363876606
201154,6687.072341317402
201155,4165.94955952913
201156,1250.743049452086
201157,890.3954056496284
201158,1435.2208474933009
201159,1528.632328216992
201160,672.888603837612
201161,3035.1278614202038
201162,712.3767447506009
201163,8079.196982208625
201164,1916.8285351567222
201165,1194.9254499903182
201166,3031.062284907888
201167,793.0112003535689
201168,837.6047417759378
201169,1792.9104520272713
201170,12515.454078583316
201171,7250.453056906173
201172,13125.439936984609
201173,15147.927816981532
201174,430.6270915556886
201175,1509.3586031689338
201176,1901.389314565909
201177,1839.4584862845077
201178,3664.7031238384493
201179,1028.5129463602198
201180,2067.1358102186864
201181,13851.323186074893
201182,685.5346181793948
201183,3198.0589263559655
201184,2228.5702628241033
201185,3632.39530457642
201186,888.687117089187
201187,13175.153882542832
201188,3688.891171287815
201189,33204.68300541573
201190,2161.20712519421
201191,10568.708581589448
201192,3601.822264480964
201193,1051.265586514579
201194,426.1316150600706
201195,4011.9837656488116
201196,7084.62852048743
201197,7050.7248640717135
201198,4769.975462119892
201199,808.7620545956777
201200,5016.337645771523
201201,151.36137292355932
201202,20510.373313288692
201203,1336.2099959728998
201204,2627.6821305696844
201205,1892.0500005206545
201206,2655.8834689665246
201207,3858.2817061951246
201208,10147.064367219671
201209,565.9651559729004
201210,6096.891307920003
201211,225.50441346856087
201212,21329.184526956284
201213,7559.051414028972
201214,23645.94671074525
201215,1381.1232186988427
201216,1487.3397981198573
201217,10.0
201218,1979.9119059295444
201219,620.2666461974463
201220,3278.5667231689695
201221,3043.7250128549463
201222,3291.627301817508
201223,9773.124522247685
201224,14479.171390696396
201225,4370.325094891416
201226,1491.7538622683073
201227,3184.059464016407
201228,1960.293386135549
201229,13761.403574227526
201230,2515.896417204963
201231,5054.092235337435
201232,18620.20219357149
201233,4678.457219012289
201234,27500.23530524272
201235,21513.623937819557
201236,3414.4453655586203
201237,14556.099957292257
201238,1250.230633470143
201239,11112.426009228377
201240,1196.4099118393465
201241,7711.608773383859
201242,1495.5993723137917
